comment,CAMERA,SCREEN,GENERAL,STORAGE,PERFORMANCE,SERACC,BATTERY,PRICE,DESIGN,FEATURES,OTHERS
"Mình sài 2 sim mobi cùng lúc, nhưng lúc người khác gọi được cho mình lúc không, đã đổi máy vẫn vậy cho đến khi chỉ dùng 1 sim thì mới hết",0,0,0,0,0,0,0,0,0,1,0
"Sản phẩm mượt, tốt so với mức giá, pin siêu trâu, mỗi tội không có sạc nhanh, nhưng không sao, bù lại được có cấu hình tốt",0,0,3,0,3,0,3,2,0,0,0
Chơi game nặng mượt cấu hìmh cao trên cả tuyệt vời camera tốt nói chung là không chê vào đâu được ^^,3,0,3,0,3,0,0,0,0,0,0
"OPPO A53 sử dụng khá là ỗn định, chạy cũng mượt mà.Giá thì lại hợp lí thích hợp cho những ae nào hay chơi game....",0,0,3,0,3,0,0,2,0,0,0
Cú tưởng máy này có sạc nhanh nên cắm sạc nhanh mấy tháng. Pin máy mình chắc mau hỏng.... -_-,0,0,0,0,0,0,1,0,0,0,0
"Chip 720 mà chơi game màn hình đen thui liên tục, game nào cũng vậy,hay thoát game ,hi vọng xiaomi sớm có bản update sửa lỗi",0,0,0,0,1,0,0,0,0,0,0
Mọi thứ đều ổn.nhưng mới mua được một ngày mà máy hao pin lắm. Có thể đổi máy khác k.,0,0,3,0,0,0,1,0,0,0,2
"Mới lấy về sáng nay, máy đẹp, mọi thứ đều OK, chưa phát sinh lỗi gì.",0,0,3,0,0,0,0,0,3,0,0
"Huawei p30 lite mọi thứ đều tốt chỉ trừ camera, mình cảm thấy chụp hình ko được đẹp lắm. Bộ nhớ trong 128g có thể tải dc rất nhiều ứng dụng mà không lo hết dung lượng. Máy chạy rất mượt, sạc pin nhanh. Nhân viên tgdd rất nhiệt tình tư vấn cho khách hàng. Đây là lần đầu mình dùng Huawei ko có gì ko hài lòng về sản phẩm này.",1,0,3,3,3,0,3,0,0,0,0
Dùng 1 tháng thấy Ngoại trừ cam sau room 2x trở lên hoặc thiếu sáng thì hơi nhoè ra mọi thứ đều ngon . Game ok,1,0,3,0,3,0,0,0,0,0,0
"Sản Phẩm tốt trong tầm giá 2 đến 3 triệu . khá hài lòng .
Những ai có ý định mua thì nên mua vì sản phẩm chất lượng",0,0,3,0,0,0,0,2,0,0,0
Nhân viên phải nói là rất nhiệt tình và hài lòng chiếc điện thoại này rất tốt màn hình đẹp xem phim chơi game mượt mạnh khôngg tồi đâu anh em,0,3,3,0,3,0,0,0,0,0,0
"Sản phẩm rất ok.
Nhân viên tư vấn nhiệt tình. 
Cửa hàng phục vụ rất tốt.",0,0,3,0,0,0,0,0,0,0,0
Đt tốt mượt sài đx 3 ngày ứng dụng k hề lắc chụp ảnh đẹp đt màng hình to khá hài lòng,3,3,3,0,3,0,0,0,0,0,0
Đang dùng oppo f11 chuyển sang zeno 3 mua được 3 tuần thấy chán .máy dùng bình thường ko chơi game. Mà đọc báo 1 lúc thì máy nóng. Nhất là quay phim khoảng gần 10p hoặc cắm sac máy nóng kinh khủng. Cập nhật phần mềm mới thi cột sóng lúc nào cũng hiện 3g 4g.ko ấn được mặc dù đã tắt hết mạng rồi. Nói tóm gọn là zeno 3 chỉ hơn f11cai màn hình,0,3,1,0,1,0,1,0,0,1,0
"Sau hơn tháng sử dụng , mấy ngày đầu mới mua đúng là đều bị gặp lỗi đơ và hay bị tự tắt nguồn, rồi những lỗi vặt mà nhiều bạn vẫn đánh giá , nhưng cho đến nay sau 3 lần cập nhật từ mi 11.05 lên 06 -07-08 thì hiện tại mình dùng thấy rất ổn và mượt mà , tại mình ko chơi game nhiều nên ko gặp những lỗi khác về game , nói chung hài lòng về sp",0,0,3,0,2,0,0,0,0,0,3
Máy quá đẹp..hơn hẳn mong đợi..chỉ là giờ chưa có ốp lưng hay cường lực.. mong bên siêu thị nhập về sớm là ok,0,0,0,0,0,0,0,0,3,0,0
"Đọc cmt thấy toàn bị lỗi mà cũng thấy người dùng phản ánh ok. 50/50 nhưng vẫn quyết định mua và dùng máy được 4 ngày thấy máy ok không thấy lỗi như mọi người nói. Nhân vien nhiệt tình, phục vụ ok,  cho 5* nha.",0,0,3,0,0,0,0,0,0,0,3
"Dùng quá chán hối hận khi mua.
Mạng bât quá chán dòng hay đời củng cao hơn j7 mà bắt mạng chưa bằng 1 phần",0,0,1,0,0,0,0,0,0,1,0
Có cách nào nâng cao hiệu thời gian pin trên a71 không ad?mình chỉ lướt web tầm 1h mà từ 50% về 29% rồi.pin 4500 mà...,0,0,0,0,0,0,1,0,0,0,3
Tất cả đều ok..pin trâu máy chơi game mạnh . nhưng máy ko có ghi âm cuộc gọi hơi bất tiện,0,0,3,0,3,0,3,0,0,1,0
"Thật đúng là 1 chiếc điện thoại tuyệt vời, các tác vụ hằng ngày xử lý nhanh và rất tốt 🥰. Camera thật sự tốt trong tầm phân khúc của máy 🤗. 
Sử dụng chiếc máy này như sử dụng 1 flagship hàng đầu nên mọi thứ đều hoạt động mượt mà, không phải lo thêm gì nữa. 😉",3,0,3,0,3,0,0,0,0,0,0
"Mới mua 2chiếc về cho Mẹ và thằng cháu dùng rất ok.wifi mạnh. Lau hết pin.sạc cũng nhanh.
Kamera tạm...tiền nào của nấy. 
Mẹ rất thít nghe gọi xem cả  lương nhạc âm thanh rõ.",2,0,3,0,0,0,3,0,0,3,0
"Theo đánh giá cá nhân của mình sau khi dùng hơn 1 tháng thì điện thoại không ổn định, thỉnh thoảng không nhận sim phải khởi động lại, vân tay và nhận diện khuôn mặt lúc được lúc không, pin dùng lâu, camera nét, mình không chơi game, chỉ nghe gọi, đọc báo, xem youtube. Ai chỉ dùm mình cách khắc phục lỗi với",3,0,1,0,2,0,3,0,0,1,1
"Loa cực tệ, nghe thì to mà hơi rè với lại ko hay, máy cũng nhanh nóng dù ko chơi game gì.",0,0,0,0,1,0,0,0,0,1,0
"Sản phẩm tốt , giao diện và tùy biến của Samsung hơn hẳng oppo , máy có một số lổi nhỏ khi dùng nhưng do bên ứng dụng thứ 3 chưa hổ trợ tốt trên máy do máy mới ra mắt nên chấp nhận được.",0,0,3,0,2,0,0,0,0,0,0
"Sản phẩm rất tốt, pin trâu 5000 sài full đã, chơi game khá mượt mà , màn hình rất nhậy, loa lớn. Tuy ko hỗ trợ sạc nhanh nhưng mik thấy trong tầm giá này là quá tuyệt r.",0,0,3,0,3,0,3,2,0,3,0
"Sản phẩm tốt mà tai nghe nó dở quá, đeo vào không nói chuyện được đeo tai nghe khác nói chuyện bt",0,0,3,0,0,0,0,0,0,1,0
"Eo ơi chưa bao giờ thấy vui như hôm ni, em vừa mới mua máy về ta nói mua máy mà mấy anh chị hướng dẫn chu đáo, dùng sướng lắm, mượt mà chơi game cũng chả lag mấy nữa. Nói chung là máy dùng tốt hợp với giá tiền❤️",0,0,3,0,3,0,0,2,0,0,0
"Camera quá tệ. Thua xa A10 của samsung. Tiếc vì đã mua A1k. Mua tại the gioi di động. Nhân viên nhiệt tình, nhưng máy kém quá.",1,0,1,0,0,0,0,0,0,0,0
"Mình quá ưng NOte10 lite luôn.
Cây bút rất nhạy, viết note nhanh và chỉnh sửa hình ảnh bằng app cũng rất tiện và chính xác.
Nói chung là mình rất thích dòng Note của Samsung.",0,0,3,0,0,0,0,0,0,3,0
Mới dung đc 2ngay Dùng cungx ok nhug màà sao pin để qua đêm tụt 3 4%  vậy chán quá à,0,0,3,0,0,0,1,0,0,0,0
"Về cơ bản good . Pin trâu. Mượt. Camera thì ảo miễn bàn.
Game chạy tâm thời thay vẫn OK. Máy ko nóng. Vân tay mở máy nhạy kinh khủng",3,0,3,0,3,0,3,0,0,3,0
Ad hỗ trợ mình cách chụp màng hình nhà ! Mấy này mình chụp không được,0,0,0,0,0,0,0,0,0,0,2
Ad cho em hỏi chút . em dùng xiaomi red mi not 7 .. Rất ok ạ . mà có 1 cái là . bất cứ cuộc gọi nào cũng tự động ghi âm . chuyển vào mp3 . cùng với chỗ nhạc ấy ạ . có cách nào để tắt nó đi không ạ ..,0,0,3,0,0,0,0,0,0,1,3
"Tuyệt vời với phân khúc giá này. Camera trước 5MP, Sau 13MP khá đẹp, pin khỏe, xem youtube khá tuyệt với chế độ toàn màn hình",3,3,3,0,0,0,3,2,0,0,0
"Đt dùng mượt pin k trâu bò như mk nghĩ nhưg cũng đủ dùng 1 ngày
K hề nóng rất mát là đằng khác
Nói chug đáng tiền",0,0,0,0,3,0,1,3,0,0,0
"Đt xài quá ngon mh mua gần nửa tháng rồi mọi thứ điều rất mượt .Liên quân max cấu hình nhưng
Vẫn mượt mà nói chug làm quá ok trong tầm giá này rồi",0,0,3,0,3,0,0,2,0,0,0
"Máy đầu tiên lỗi do bị văng game, các ứng dụng khác, pin trâu bò, dùng cả ngày. mới đi 1 đổi 1 lại hi vọng ko đi đổi nữa. Nhân viên quản lý thu hà ( 155 lê đình lý đà nẵng nhiệt tình, vui vẻ )",0,0,0,0,1,0,3,0,0,0,0
"Điện thoại đơ rất khó chịu, phải đi xoá hết giữ liệu mới hết đơ,từ khi mua về đi xoá hết giữ liệu 2 lần",0,0,0,0,1,0,0,0,0,0,0
dùng nửa tháng mọi thứ thấy ổn chỉ ngôn ngữ nhập bằng dọng nói ko có tiếng việt chán thế. mà giá tụt nhanh quá mua nửa tháng trước đăt hơn 2 triệu xót ruột thật,0,0,3,0,0,0,0,1,0,1,0
"Chụp ảnh da bị vàng quá mức, không biết bị lỗi hay do camera, selfie bị loáng sáng, tệ quá",1,0,1,0,0,0,0,0,0,0,0
"Vừa mua ngày 16-3-2019 Máy dùng tốt cảm ứng nhạy lướt web mượt pin dùng được lâu ,nhược điểm sạc PIN lâu",0,0,3,0,3,0,2,0,0,3,0
"Đã dùng 1 tháng mua tại tgdd thổ tang nói chung là ok
Pin trâu,loa hơi nhỏ,vân tay khuân mặt thi thoảng ghét nhau k thấy nhận,phải dứ dứ ném xuống đất nó sợ mới nhận 🤣🤣..
Nhân viên nhiệt tình.
Nói chung e này ok với tầm tiền",0,0,3,0,0,0,3,2,0,1,3
"Mọi thứ đều ổn chỉ có chơi game lâu lâu giật lag khó chịu quá, còn cục sạc nhanh 45w sạc chỉ nhanh hơn sạc 25w tầm 10p không chênh lệch bao nhiêu",0,0,3,0,1,0,2,0,0,0,0
Sản phẩm tốt. Pin khoẻ. Quá tuyệt vời. Chắc best trong tầm giá rồi. Đã mua và sử dụng hơn 4 tháng,0,0,3,0,0,0,3,2,0,0,3
"Chiếc điện thoại tuyệt vời với camera siêu đẹp ,, xem phim màn hình rộng cực đã.",3,3,3,0,0,0,0,0,0,0,0
"Máy xài mượt,cam chụp đẹp,hiệu năng tốt,thiết kế vẻ ngoài chưa ưng lắm,nói chung là đẳng cấp iphone thôi",3,0,3,0,3,0,0,0,1,0,0
"Tuyệt,rất kết con này,vừa túi tiền. Thích con này do chip Snapdragon 730,xử lý tốt mọi ứng dụng. Chụp hình cận cảnh,điều mình cần có.",3,0,3,0,3,0,0,2,0,0,0
Dở tệ.không thể chấp nhận được đúng là vmast cùu bắp cắm tai nghe thì toàn lên nhận diện giong noi google,0,0,1,0,0,0,0,0,0,1,0
"Máy xài rất ok, mượt và không đứng máy, chụp hình đẹp, màn hình to thích hợp xem phim và chơi game, tốc độ xử lí nhanh thích hợp lướt ưeb!!!",3,3,3,0,3,0,0,0,0,0,0
Điện thoại thì xài tạm đc mà sao điện thoại có 2 loa mà sao 1 bên nghe đc 1 bên nghe ko đc ạ ông AD giúp ạ,0,0,2,0,0,0,0,0,0,1,3
"E mới mua sài tốt... Nhân viên tư vân nhiệt tình.
Bắt sóng 4g mạnh... wifi ổn...",0,0,3,0,0,0,0,0,0,3,0
"Giá máy thì trên trời, mà trong hộp k tặng nổi cái ốp lưng, TGDD thì cũng k bán flipcover cho sản phẩm này, mua máy xong phải chạy đi mua cái ốp thật là quá mệt mõi",0,0,0,0,0,0,0,1,0,0,0
Thời điểm này không ra bản 5g. Cam trước 13mpx bạn trẻ sống ảo kiểu gì cấu hình không có gì đột biến ram4 và 64 nản,1,0,0,0,1,0,0,0,0,1,0
mình mua sam sung 71 xài 4 tháng đánh như sao màn hình đẹp pin trâu bất sóng Fi quá kém sóng nghe không ổn định lúc đầy lúc không vay tay thì phải là quá tệ thưa vay tay điện thoại quốc bỏ ra hơn 10 triệu được cái mác sam sung thôi máy mượn camera tạm,2,3,1,0,0,0,3,1,0,1,0
Sau gần 1 tháng trải nghiệm thì mấy ổn trong tầm giá...pin thì có thể  k trâu lắm nhưng cũng tầm một ngày  nhưg nếu mọi người tắt ứng dụng chạy ngầm  với 1 vài thứ khác thì mấy pin rất ổn  ...qua một đêm  có khi quên tắt 3g máy mình tuột tầm 2-3% thôi vì mk vào cài đặt  chỉnh sửa một số cái cần thiết k gây hao pin .,0,0,3,0,0,0,2,2,0,0,3
Máy kết nối tai nghe blutooth thì kết nối mang rất yêu.ko hiểu tại sao lại như vậy.ace nào có như vậy thì cho nhận xét,0,0,0,0,0,0,0,0,0,1,1
"máy sài ổn định trong tầm giá,mượt chơi game tốt camera khỏi chê vào đau, pin tạm được",3,0,3,0,3,0,2,2,0,0,0
Đã mua hàng nhiều từ tgdd rồi. Nhân viên phục vụ nhiệt tình chu đáo. Mới cưới về e 7plus từ tgdd 330 cộng hoà trưa nay. Máy dùng khá tốt.,0,0,3,0,0,0,0,0,0,0,0
Lúc đầu chơi game Pubg xong thoát ra thì bị đơ luôn màn hình. Phải đợi màn hình tự động tối lại mới hết. Thấy vậy đem ra đổi. Giờ máy mới về dô game pubg thì tự quay màn hình qua trái. Xóa đi tải lại thì tự quay qua phải. Mua để chơi game mà như vậy thì tiêu. Bên nhân viên xem mà đổi lại máy đàng hoàng cho mình. Chứ vầy không hài lòng 1 chút nào,0,0,1,0,1,0,0,0,0,0,0
Minh lấy máy ngày 13.9. Máy cug ok. Hơi thất vọng về pin. Còn tổng thể dt thì good.,0,0,3,0,0,0,1,0,0,0,2
Sp mua 5 tháng xài ok nha mọi người pin trâu lắm sạc nhanh.xai từ sáng đến tối chưa hết pin.,0,0,3,0,0,0,3,0,0,0,0
"Mình dùng được 1 tháng, mọi thứ đều rất ok. Pin dung tốt, camera và nghe gọi ở, sạc pin nhanh..",3,0,3,0,0,0,3,0,0,3,0
"Mình cũng mới mua được hai tuần ,mọi thứ ok ,ngày đầu chưa tải game và ứng dụng thì PIN cả ngày chỉ hết có 50% ,nhưng tải đầy các thứ mình cần thì PIN hao hơn, đến tối còn 30% thôi, trước khi mua mình so với a70 của ss thì rỏ ràng OPPO hấp dẫn hơn",0,0,3,0,0,0,1,0,0,0,3
"5 sao cho nv và đmx phan đăng lưu, nhưng 3 sao cho điện thoại, mói xài có 1 tuần chai mất 2% pin",0,0,2,0,0,0,1,0,0,0,0
Mình sài. Được 3 tháng rồi. Máy đơ. Cam thì nhòe. Hay bị lổi. Bin nhanh hết. Kh được mượt. Hối hận vc lun. 15t Đi làm rồng rả mua được cái điện thoại này mà giờ chán quá..,1,0,1,0,1,0,1,0,0,0,0
Em mua đt realme 5i mới pin 5000 sao lại nhanh hết hơn pin 4000 ạ .mới mua chưa đc tuần ạ :)))))),0,0,0,0,0,0,1,0,0,0,1
"Máy mình bị loạn cảm ứng , a70 mới có bản cập sửa lỗi tháng 5 , ai sài cập nhật là hết ,mình chơi game hết lỗi rôi ,vân tay nhạy hơn trước , xém nữa đem trả rồi",0,0,0,0,3,0,0,0,0,2,0
mọi thứ sài rất tốt.nhưg mà có cái bắt mạg 4g kém điện thoại đag cầm trên tay mà cũg khôg di chuyển nhưg mạg lại chuyển qua h+ rồi khôg tự động khôi phục 4g nữa,0,0,3,0,0,0,0,0,0,1,0
"Máy cấu hình ok trong tầm giá, có camera hơi tệ, đặc biệt là camera trước trắng bệt...",1,0,0,0,3,0,0,2,0,0,0
Mọi người cho mình hỏi iPhone 11 sài có ok ko vậy mình đang muốn mua sài ma chưa biết về sản phẩm,0,0,0,0,0,0,0,0,0,0,3
Dùng rất ok máy pin rất trâu với giá cực kì hợp lí 7trieu790 quá hợp vs những người thiếu đk như tôi,0,0,3,0,0,0,3,3,0,0,0
Mọi ng oi.. ! Những bạn nào đang bị lỗi khi gắn tai nghe vào máy mà cảm ưng bị loạn thì mik có cách khắc phục đây! Mọi ng chi càn tháo bỏ tấm dán màn hình đó ra thay bằng tấm kính cường lực sẽ hết bị lỗi nhá..!,0,0,0,0,0,0,0,0,0,1,3
Máy đơ chậm. Camera nói 4 cái thì ngon. Nhưng thật chất quá tệ. Khuyên thật ae nào muốn mua loại này thì xem lại,1,0,2,0,1,0,0,0,0,0,0
"Mình mới mua , mà chụp hình đã có cảm giác lag như thế này rồi , máy chụp không được ổn cho lắm",1,0,0,0,0,0,0,0,0,0,0
"Các tác vụ rất mượt, pin chấm 7/10, camera 8/10, sạc rất nhanh tầm 80 phút đầy, máy hơi to cầm nắm lúc đầu sẽ không quen tay, màu sắc để tự nhiên thì hơi nhạt, chọn sinh động thì tươi hơn.",2,1,0,0,3,0,3,0,1,0,0
"Hàng tàu chỉ đầu tư mỗi cái chụp hình, còn lại ko ổn; đó là chưa kể cài phần mềm gián điệp.",3,0,1,0,1,0,0,0,0,0,0
"Mua máy dc 1 tháng, dùng rất thích, chụp ảnh đẹp, pin dùng vừa sạc nhanh lại trâu. Rất ưng",3,0,3,0,0,0,3,0,0,0,0
Con này bộ nhớ trong khủng nhỉ 128G luôn . 5 triệu thì ngon. Nhung chạy chíp p60 thì hợp lý .chíp hơi yếu,0,0,0,3,1,0,0,3,0,0,0
"Camera giọt nước to hơn hình minh họa, còn nhũng chức năng khác thì ổn so với tầm giá tuy nhiên nếu có thể thì hãy cân nhắc giá thêm vì nó rất gần vs joy2 + sẽ bị mất giá",1,0,3,0,0,0,0,1,0,0,0
quá tuyệt vời pin trâu chơi lq mượt sac nhanh chụp hình full đẹp bắt wifi nhanh tuy diện tích màng hình lớn nhưng cầm rất vừa tay nói chung là rất tốt hihi,3,0,3,0,3,0,3,0,3,3,0
"Mới mua con này được nửa tháng. Màn hình to,rất ok. Sạc nhanh. Nhưng loa bé quá,camera k nét bằng oppo",1,3,0,0,0,0,3,0,0,1,3
"Mua được 3 ngày nhìn chung thiết kế ổn, cam đủ dùng(mình không xài cam nhiều), màn hình mượt , pin thì đủ dùng trong 1 ngày với tác vụ bình thường cũng như vài game nhẹ
Nhược điểm máy nóng lên khá nhanh nhưng ở mức chấp nhận được",2,0,0,0,1,0,3,0,3,0,0
"Mới mua được vài hôm, thấy nhân viên TGDD nhiệt tình quá, sản phẩm Ultra này không chê vào đâu được, mình từ Iphone X chuyển sang thấy trải nghiệm hoàn hảo quá",0,0,3,0,0,0,0,0,0,0,0
"máy đẹp. mỗi tội hết màu good. máy dùng ok. lướt wed cả sáng mất có 10% pin. nhân viên nhiệt tình, chu đáo!",0,0,3,0,0,0,3,0,3,0,0
"Sp rất ok
Hiệu năng ngang ngửa iphone 11
Sử dụng để giải trí chơi game ngon
Một điều cần lưuý là không sử dụng được cho tất cả sạc dự phòng",0,0,3,0,3,0,1,0,0,0,0
Tôi mua máy cũ cũng lâu hết pin mak nếu lỗi mau hết pin tối có quyền đổi máy khác liền chứ lâu hết pin lắm bạn ơi bạn lỗi lại y chắc máy cài cấu hình nhiều hay sao ấy tôi không phải ad nha,0,0,0,0,0,0,3,0,0,0,3
"Sài hơn 2 tháng, cảm ứng loạn xạ, sạc pin nóng khủng khiếp, mạng lâu lâu bị kém, face hoặt mess có khi đang chơi thì bị out dell lí do. Vân tay thì đặt ngoài trướt thế thì cũng đc. Nói chung quá tệ. Hơn 7tr của tôi. Hic",0,0,1,0,1,0,1,1,0,1,0
