comment,training_program,facility,lecturer,others
Một số sinh viên không thích nghi được với phương pháp học tập mới trong lớp.,0,0,0,2
Một số sinh viên luôn cố gắng để đánh bại tôi trong các cuộc tranh luận.,0,0,0,1
Một số sinh viên thiếu sự tự tin trong việc đưa ra ý kiến và được nghe nhận.,0,0,0,2
Một số sinh viên đòi hỏi quá cao về chất lượng công việc và thường chịu áp lực trong lớp học.,0,0,0,2
Một số tài liệu tham khảo của thư viện còn cũ và không đầy đủ.,0,2,0,0
Một số đồng nghiệp của tôi hành động một cách phi nhân đạo và thô bạo.,0,0,0,1
Một số đồng nghiệp của tôi luôn cố gắng để gây ảnh hưởng và thuyết phục tôi theo họ.,0,0,0,1
Một số đồng nghiệp của tôi luôn cố gắng để mình trở nên quan trọng hơn những người khác.,0,0,0,1
Một số đồng nghiệp của tôi luôn cố gắng để đánh bại tôi một cách vô lý.,0,0,0,1
Một số đồng nghiệp của tôi luôn làm việc một cách lười biếng và chậm chạp.,0,0,0,1
Một số đồng nghiệp của tôi thường xuyên chém gió một cách thiếu cẩn trọng.,0,0,0,1
Một số đồng nghiệp của tôi thường xuyên mang tâm lý đố kỵ với tôi.,0,0,0,1
Một số đồng nghiệp của tôi thường xuyên nói khó nghe và xúc phạm người khác.,0,0,0,1
Một số đồng nghiệp của tôi thường xuyên vô tâm và không quan tâm đến cảm xúc của tôi.,0,0,0,1
Một vài bạn của tôi luôn cố gắng để mình trở nên quan trọng hơn những người khác.,0,0,0,1
Người bạn cùng nhóm dự án của tôi rất uyên bác và hỗ trợ tôi nhiều.,0,0,0,3
Người bạn của tôi đôi khi thật là tự ái và ngông cuồng.,0,0,0,1
Người bạn ghét tôi và tỏ ra thân thiện trước mặt tôi.,0,0,0,1
Người bạn gái của tôi là một người rất thông minh và đáng yêu.,0,0,0,3
Người bạn gái của tôi là một người rất thông minh và đặc biệt.,0,0,0,3
Người bạn gái của tôi là một người rất đặc biệt và đáng yêu.,0,0,0,3
Người bạn gái của tôi rất thông minh và đáng yêu.,0,0,0,3
Người bạn học của tôi luôn luôn lắng nghe và chia sẻ những suy nghĩ của mình đến mọi người.,0,0,0,3
Người bạn học của tôi là một người có khả năng giải quyết vấn đề tốt và luôn tìm cách để đưa ra giải pháp hiệu quả nhất.,0,0,0,3
Người bạn học của tôi là một người có sức ảnh hưởng lớn và luôn đem lại tinh thần tích cực cho những người xung quanh.,0,0,0,3
Người bạn học của tôi là một người luôn trung thực và tin tưởng người khác.,0,0,0,3
Người bạn học của tôi là một người luôn đặt mục tiêu của mình lên hàng đầu và cố gắng để đạt được điều đó.,0,0,0,3
Người bạn học của tôi là một người rất cầu tiến và luôn muốn hoàn thiện bản thân mình.,0,0,0,3
Người bạn học của tôi là một người rất ham học hỏi và thích khám phá những điều mới.,0,0,0,3
Người bạn học của tôi là một người rất tận tâm và đam mê trong học tập.,0,0,0,3
Người bạn học của tôi là một người rất đa năng và có nhiều kỹ năng khác nhau.,0,0,0,3
Người bạn học của tôi rất có trách nhiệm và luôn đảm bảo hoàn thành tốt nhiệm vụ được giao.,0,0,0,3
Người bạn học của tôi rất tinh tế và luôn biết cách làm cho mọi việc trở nên thú vị hơn.,0,0,0,3
Người bạn phòng của tôi là một người rất vui tính và thân thiện.,0,0,0,3
Người bạn thân của tôi là người luôn tự tin và sáng tạo.,0,0,0,3
Người bạn thân của tôi thường xuyên ghen tỵ và thay đổi khi có người khác gần tôi.,0,0,0,1
Người bạn tôi luôn thể hiện sự tôn trọng và đạo đức trong mọi hoạt động.,0,0,0,3
Người bạn tôi luôn tôn trọng tôi và chia sẻ cùng tôi những khó khăn.,0,0,0,3
Người bạn tôi là một người rất quan tâm và sâu sắc.,0,0,0,3
Người bạn tập luyện của tôi là người nhiệt tình và chăm chỉ.,0,0,0,3
Người bạn tập luyện của tôi rất cầu tiến và không ngại khó khăn.,0,0,0,3
Người bạn tốt của tôi luôn đặt lòng tin vào mình và giúp đỡ mọi người.,0,0,0,3
Người bạn đồng hành của tôi chăm chỉ và cầu tiến trong công việc.,0,0,0,3
Người bạn đồng hành của tôi rất đáng tin cậy.,0,0,0,3
Người bạn đời của tôi là một người rất quan tâm và chia sẻ.,0,0,0,3
Người bạn đời của tôi là một người rất yêu thương và quan tâm.,0,0,0,3
Người bạn đời của tôi rất sâu sắc và tâm đắc.,0,0,0,3
Người kia có tính khí bất ổn và dễ nổi nóng,0,0,0,1
Người kia cứ mãi tập trung chơi game vào thời gian học,0,0,0,1
Người kia cứ để đồ dơ và không giữ vệ sinh chung,0,0,0,1
Người kia hay xin lỗi nhưng không đổi được hành động,0,0,0,1
Người kia liên tục đóng cửa sổ mà không hỏi mình có phiền không,0,0,0,1
Người kia luôn tỏ ra khó tính và khó gần,0,0,0,1
Người kia thường bị đánh giá thấp vì không có khả năng thuyết trình tốt,0,0,0,1
Người kia thường chậm chạp và không đúng giờ,0,0,0,1
Người kia thường chủ động dẫn đầu nhưng thiếu cả chiến lược lẫn kế hoạch thực hiện,0,0,0,1
Người kia thường có những ý tưởng quá khả quan nhưng không thực tế,0,0,0,1
Người kia thường giữ thông tin cho riêng mình,0,0,0,1
Người kia thường không có động lực và ý chí để thực hiện,0,0,0,1
Người kia thường muốn tỏ ra mình giỏi nhưng lại không làm được gì cả,0,0,0,1
Người kia thường tự ý đưa ra quyết định của cả nhóm,0,0,0,1
Người kia thường đến lớp trễ và không có lý do cụ thể,0,0,0,1
Người kia tự cho mình là người thông minh nhưng không hiểu rằng mình cần phải làm việc chăm chỉ,0,0,0,1
Người này có khả năng giải quyết vấn đề tốt.,0,0,0,2
Người này có khả năng truyền đạt kiến thức rất tốt.,0,0,0,2
Người này là một người chân thành và có sức ảnh hưởng lớn đối với người khác.,0,0,0,2
Người này là một người rất tận tâm và trung thành.,0,0,0,2
Người này là một người tự tin và có khả năng thuyết phục.,0,0,0,2
Người này là một người đáng tin cậy và luôn hoàn thành công việc đúng thời hạn.,0,0,0,2
Người này là người rất hòa đồng và có tinh thần cởi mở.,0,0,0,2
Người này là người rất kỹ lưỡng và chăm chỉ.,0,0,0,2
Người này là người rất năng động và luôn tìm cách tạo sự khác biệt.,0,0,0,2
Người này là người thành thạo tiếng Anh.,0,0,0,2
Người này làm việc rất đúng trọng tâm.,0,0,0,2
"Người quản lý của trường không thân thiện và hiểu biết, khiến cho sinh viên cảm thấy không an tâm và kiên nhẫn đối với họ.",0,1,0,0
Người ta luôn đánh giá cao sự nghiêm túc và đáng tin cậy của chị ấy.,0,0,0,2
Người đó hay nói xấu người khác sau lưng và không trung thực với bản thân.,0,0,0,1
Người đó hay phát biểu sai sự thật và không có trách nhiệm với những gì mình nói.,0,0,0,1
Người đó hay phát ngôn thiếu tôn trọng và gây xúc phạm đến những người khác.,0,0,0,1
Người đó hay đánh giá những người khác không công bằng và không đúng sự thật.,0,0,0,1
Người đó không hợp tác và luôn đòi hỏi mọi người phải làm theo ý của mình.,0,0,0,1
Người đó luôn cố tình phá hoại mối quan hệ của nhóm và gây sự khó chịu cho những người khác.,0,0,0,1
Người đó là một người học thức và thông minh.,0,0,0,2
Người đó làm việc thiếu kiên nhẫn và người khác phải chịu ảnh hưởng từ đó.,0,0,0,1
"Người đó nhận xét tiêu cực và không xây dựng, gây ra sự bất hòa trong nhóm.",0,0,0,1
Người đó quá độc đoán và tự cho mình đúng.,0,0,0,1
Người đó ích kỷ và không quan tâm đến tình hình của nhóm.,0,0,0,1
Người đồng hành của tôi là một người rất thông minh và có tinh thần đồng đội tốt.,0,0,0,3
Nhiều bạn có khả năng giao tiếp tốt và thường đóng vai trò là người giải quyết tranh chấp trong nhóm.,0,0,0,2
Nhiều bạn có khả năng hợp tác tốt với các thành viên khác để đạt được mục tiêu chung.,0,0,0,2
Nhiều bạn có khả năng lắng nghe và hiểu được quan điểm của người khác trong cuộc tranh luận.,0,0,0,2
Nhiều bạn có kỹ năng học tập tốt và đạt được nhiều kết quả cao trong các bài kiểm tra và đánh giá.,0,0,0,2
Nhiều bạn có tinh thần cởi mở và tôn trọng ý kiến của nhau trong lớp học.,0,0,0,2
Nhiều bạn có tính đồng tình cao độ với các chủ đề được bàn luận trong lớp.,0,0,0,2
Nhiều bạn cùng lớp rất chăm chỉ và năng động.,0,0,0,2
Nhiều bạn xử lý tình huống khó khăn một cách thông minh và khéo léo trong lớp học.,0,0,0,2
Nhiều cuộc họp và lễ trao giải bị tổ chức không đúng thời gian và chất lượng không đảm bảo.,0,1,0,0
Nhiều khu vực tại trường rất ồn ào và khó tập trung khi học tập.,0,1,0,0
Nhiều phòng học bị hỏng và chưa được sửa chữa.,0,1,0,0
"Nhiều phòng học không có điều hòa, không khí nóng bức làm học sinh khó tập trung.",0,1,0,0
Nhiều sinh viên có năng lực lãnh đạo và thường được chọn làm trưởng nhóm trong các dự án của trường.,0,0,0,2
Nhiều sinh viên phấn đấu để trở thành người có ảnh hưởng và đưa ra những giải pháp cho xã hội.,0,0,0,2
Nhà bếp của trường không đủ sạch sẽ để nấu ăn.,0,1,0,0
Nhà bếp không an toàn khi dùng bếp điện.,0,1,0,0
Nhà hàng của trường cung cấp các món ăn ngon và đa dạng.,0,2,0,0
Nhà hàng của trường là nơi tuyệt vời để thư giãn và thưởng thức ẩm thực.,0,3,0,0
Nhà hàng trong khuôn viên trường quá đắt đỏ.,0,1,0,0
Nhà hàng và canteen của trường không đảm bảo vệ sinh của thực phẩm.,0,1,0,0
Nhà hàng và các cửa hàng tiện lợi ở gần trường rất đa dạng và phong phú.,0,3,0,0
Nhà khoa học của trường được trang bị đầy đủ thiết bị và công nghệ hiện đại.,0,3,0,0
"Nhà kính trường không được bảo dưỡng đầy đủ, gây cảm giác không thoải mái khi học tập.",0,1,0,0
Nhà thờ của trường là nơi tôn nghiêm và đầy chính nghĩa giúp sinh viên có thể tìm hiểu thêm về tôn giáo.,0,3,0,0
Nhà thời trang không đáp ứng được nhu cầu của các bạn trẻ.,0,1,0,0
"Nhà trường không có chỗ để đỗ xe đúng cách, gây cản trở đường và bất tiện cho nhiều sinh viên.",0,1,0,0
Nhà trường không đáp ứng được nhu cầu của các học viên.,0,1,0,0
Nhà trường không đầu tư đúng sản phẩm cần thiết cho sinh viên.,0,1,0,0
Nhà trường không đầu tư đủ tiền để cải thiện cơ sở vật chất.,0,1,0,0
Nhà văn hóa quá ồn ào và không được vệ sinh sạch sẽ.,0,1,0,0
Nhà vệ sinh của trường không được vệ sinh sạch sẽ.,0,1,0,0
Nhà vệ sinh của trường không đủ để phục vụ sinh viên vào giờ cao điểm.,0,1,0,0
"Nhà vệ sinh của trường luôn được giữ gìn sạch sẽ và thoáng mát, giúp sinh viên thoải mái hơn trong quá trình học tập.",0,3,0,0
Nhà vệ sinh của trường này quá cũ kỹ và bẩn thỉu.,0,1,0,0
Nhà vệ sinh của trường được vệ sinh rất sạch sẽ và tiện nghi.,0,2,0,0
Nhà vệ sinh của trường được xây dựng theo tiêu chuẩn cho sinh viên.,0,2,0,0
"Nhà vệ sinh dơ bẩn, không đảm bảo vệ sinh.",0,1,0,0
"Nhà vệ sinh hôi, bẩn, không đủ tiện nghi.",0,1,0,0
"Nhà vệ sinh hạn chế, thiếu sạch sẽ và không đảm bảo an toàn cho sinh viên.",0,1,0,0
Nhà vệ sinh không được vệ sinh sạch sẽ.,0,1,0,0
Nhà vệ sinh không được vệ sinh thường xuyên.,0,1,0,0
Nhà vệ sinh luôn được giữ sạch sẽ và được bảo trì định kỳ.,0,3,0,0
Nhà vệ sinh quá đông đúc và bẩn thỉu.,0,1,0,0
Nhà vệ sinh quá đông đúc.,0,1,0,0
Nhà vệ sinh sạch sẽ và được bảo trì thường xuyên.,0,2,0,0
"Nhà vệ sinh số lượng đủ, sạch sẽ.",0,2,0,0
Nhà vệ sinh trường được giữ sạch sẽ và bảo trì định kỳ.,0,3,0,0
"Nhà vệ sinh tại trường rất sạch sẽ và được bảo trì tốt, giúp tôi có môi trường học tập tốt nhất.",0,3,0,0
Nhà vệ sinh tại trường được bảo trì và vệ sinh định kỳ.,0,2,0,0
Nhà vệ sinh được giữ gìn và sạch sẽ hàng ngày.,0,2,0,0
"Nhà vệ sinh được xây dựng sạch sẽ và đầy đủ trang thiết bị, giúp cho sinh viên thoải mái và tiện lợi hơn trong quá trình học tập.",0,3,0,0
Nhà vệ sinh ở trường luôn được giữ vệ sinh và sạch sẽ.,0,2,0,0
"Nhà vệ sinh ở trường rất sạch sẽ và thoáng mát, tạo cảm giác thoải mái khi sinh viên sử dụng.",0,3,0,0
